CCN,State,Provider Name,City,Ownership Type,ESRD Network,NPI,Chain Name,Modality,Alternate CCN(s)
312504,NJ,BIO-MEDICAL APPLICATIONS OF TRENTON,TRENTON,For Profit,3,1023112992,FRESENIUS MEDICAL CARE,Hemodialysis,312504
312505,NJ,"BIO-MEDICAL APPLICATIONS OF NEW JERSEY, INC",NEWARK,For Profit,3,1023112893,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312505
312506,NJ,BIO-MEDICAL APPLICATIONS OF HILLSIDE,UNION,For Profit,3,1649375429,FRESENIUS MEDICAL CARE,Hemodialysis,312506
312508,NJ,LUMBERTON DIALYSIS,HAINESPORT,For Profit,3,1962431650,DAVITA,Hemodialysis and Peritoneal Dialysis,312508
312509,NJ,FRESENIUS MEDICAL CARE JOHN J DEPALMA RENAL CENTER,TOMS RIVER,For Profit,3,1851495626,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312509
312510,NJ,HOLMDEL DIALYSIS,HOLMDEL,For Profit,3,1700815487,DAVITA,Hemodialysis,312510
312513,NJ,CHERRY HILL DIALYSIS,CHERRY HILL,For Profit,3,1255360384,DAVITA,Hemodialysis and Peritoneal Dialysis,312513
312514,NJ,NNA-SALEM,SALEM,For Profit,3,1760586531,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312514
312515,NJ,BIO-MEDICAL APPLICATIONS OF SOUTH PLAINFIELD,SOUTH PLAINFIELD,For Profit,3,1548364318,FRESENIUS MEDICAL CARE,Hemodialysis,312515
312516,NJ,BIO-MEDICAL APPLICATIONS OF PRINCETON,PRINCETON,For Profit,3,1720182595,FRESENIUS MEDICAL CARE,Hemodialysis,312516
312517,NJ,FREEHOLD DIALYSIS,MANALAPAN,For Profit,3,1699704361,DAVITA,Hemodialysis and Peritoneal Dialysis,312517
312518,NJ,BIO-MEDICAL APPLICATIONS OF COLONIA,COLONIA,For Profit,3,1982709275,FRESENIUS MEDICAL CARE,Hemodialysis,312518
312520,NJ,SHORE DIALYSIS,NEPTUNE,For Profit,3,1811926504,DAVITA,Hemodialysis and Peritoneal Dialysis,312520
312521,NJ,DELRAN DIALYSIS,DELRAN,For Profit,3,1841229663,DAVITA,Hemodialysis,312521
312522,NJ,EAST ORANGE DIALYSIS,EAST ORANGE,For Profit,3,1548299373,DAVITA,Hemodialysis and Peritoneal Dialysis,312522
312523,NJ,RENAL CENTER OF WESTWOOD LLC,WESTWOOD,For Profit,3,1619903465,DAVITA,Hemodialysis and Peritoneal Dialysis,312523
312524,NJ,BERGEN RENAL HOME PD CENTER LLC,TEANECK,For Profit,3,1699078964,FRESENIUS MEDICAL CARE,Peritoneal Dialysis,312524
312525,NJ,DIALYSIS CLINIC INC - NORTH BRUNSWICK,NORTH BRUNSWICK,Non-profit,3,1437182813,"DIALYSIS CLINIC, INC.",Hemodialysis and Peritoneal Dialysis,312525
312527,NJ,FRESENIUS MEDICAL CARE EWING,EWING,For Profit,3,1891780250,FRESENIUS MEDICAL CARE,Hemodialysis,312527
312528,NJ,SUMMIT DIALYSIS,MOUNTAINSIDE,For Profit,3,1437189867,DAVITA,Hemodialysis and Peritoneal Dialysis,312528
312529,NJ,BIO-MEDICAL APPLICATIONS OF HOBOKEN,HOBOKEN,For Profit,3,1811091689,FRESENIUS MEDICAL CARE,Hemodialysis,312529
312530,NJ,BRIDGEWATER DIALYSIS CENTER,BOUND BROOK,For Profit,3,1982634333,DAVITA,Hemodialysis,312530
312531,NJ,LINCOLN PARK DIALYSIS CENTER,LINCOLN PARK,For Profit,3,1215908926,DAVITA,Unavailable,312531
312532,NJ,FRESENIUS MEDICAL CARE KENILWORTH,KENILWORTH,For Profit,3,1679677447,FRESENIUS MEDICAL CARE,Hemodialysis,312532
312533,NJ,RENEX DIALYSIS CLINIC OF ORANGE,ORANGE,For Profit,3,1588768352,FRESENIUS MEDICAL CARE,Hemodialysis,312533
312534,NJ,RENEX DIALYSIS CLINIC OF WOODBURY,WOODBURY,For Profit,3,1497859276,FRESENIUS MEDICAL CARE,Hemodialysis,312534
312535,NJ,FRESENIUS MEDICAL CARE ATLANTIC CITY,ATLANTIC CITY,For Profit,3,1487758264,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312535
312536,NJ,ENGLEWOOD DIALYSIS CENTER,ENGLEWOOD,For Profit,3,1124040019,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312536
312537,NJ,ATLANTIC ARTIFICIAL KIDNEY CENTER,EATONTOWN,For Profit,3,1578593927,DAVITA,Hemodialysis and Peritoneal Dialysis,312537
312538,NJ,SOUTHERN OCEAN COUNTY DIALYSIS CENTER,MANAHAWKIN,For Profit,3,1306940184,FRESENIUS MEDICAL CARE,Hemodialysis,312538
312540,NJ,PERTH AMBOY DIALYSIS,PERTH AMBOY,For Profit,3,1881623585,DAVITA,Hemodialysis,312540
312541,NJ,OLD BRIDGE DIALYSIS,OLD BRIDGE,For Profit,3,1164451852,DAVITA,Hemodialysis,312541
312542,NJ,FRESENIUS MEDICAL CARE UNION HILL,UNION CITY,For Profit,3,1265700264,FRESENIUS MEDICAL CARE,Hemodialysis,312542
312543,NJ,"DIALYSIS ASSOCIATES OF NORTHERN NJ, LLC",PARSIPPANY,For Profit,3,1134223902,FRESENIUS MEDICAL CARE,Hemodialysis,312543
312544,NJ,DIALYSIS CLINIC INC AT CENTRASTATE MEDICAL CENTER,FREEHOLD,Non-profit,3,1962435347,"DIALYSIS CLINIC, INC.",Hemodialysis and Peritoneal Dialysis,312544
312545,NJ,JERSEY CITY DIALYSIS,NORTH BERGEN,For Profit,3,1386624054,DAVITA,Hemodialysis and Peritoneal Dialysis,312545
312546,NJ,"RENEX DIALYSIS CLINIC OF BLOOMFIELD, INC",BLOOMFIELD,For Profit,3,1215031091,FRESENIUS MEDICAL CARE,Hemodialysis,312546
312547,NJ,FRESENIUS MEDICAL CARE PHILLIPSBURG,PHILLIPSBURG,For Profit,3,1548289242,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312547
312548,NJ,BURLINGTON NORTH DIALYSIS,BURLINGTON,For Profit,3,1508895632,DAVITA,Hemodialysis,312548
312550,NJ,FRESENIUS MEDICAL CARE KINGS COURT,FLEMINGTON,For Profit,3,1275637043,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312550
312551,NJ,"DCA OF VINELAND, LLC",VINELAND,For Profit,3,1033172457,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,312551
312552,NJ,FRESENIUS MEDICAL CARE HAMILTON,HAMILTON,For Profit,3,1225288335,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312552
312553,NJ,FRESENIUS KIDNEY CARE PASSAIC,CLIFTON,For Profit,3,1598306276,PHYSICIANS DIALYSIS,Hemodialysis and Peritoneal Dialysis,312553
312554,NJ,FRESENIUS MEDICAL CARE KENVIL,KENVIL,For Profit,3,1033131925,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312554
312555,NJ,"DIALYSIS CLINIC, INC SOMERSET",SOMERSET,Non-profit,3,1023041415,"DIALYSIS CLINIC, INC.",Hemodialysis,312555
312557,NJ,LAKEWOOD DIALYSIS SERVICES,LAKEWOOD,For Profit,3,1124122908,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312557
312558,NJ,PLAINFIELD DIALYSIS,PLAINFIELD,For Profit,3,1912936618,DAVITA,Hemodialysis and Peritoneal Dialysis,312558
312559,NJ,EDISON DIALYSIS,EDISON,For Profit,3,1548299381,DAVITA,Hemodialysis and Peritoneal Dialysis,312559
312560,NJ,FRESENIUS MEDICAL CARE SILVER DIALYSIS CHERRY HILL,CHERRY HILL,For Profit,3,1619903747,FRESENIUS MEDICAL CARE,Hemodialysis,312560
312561,NJ,BAYONNE RENAL CENTER LLC,BAYONNE,For Profit,3,1831132547,DAVITA,Hemodialysis and Peritoneal Dialysis,312561
312562,NJ,BRICKTOWN DIALYSIS CENTER,BRICK,For Profit,3,1598799439,DAVITA,Hemodialysis,312562
312563,NJ,PHYSICIANS DIALYSIS BRICK,BRICK,For Profit,3,1801842182,INDEPENDENT,Hemodialysis and Peritoneal Dialysis,312563
312564,NJ,RENEX DIALYSIS CLINIC OF HARRISON,HARRISON,For Profit,3,1033213814,FRESENIUS MEDICAL CARE,Hemodialysis,312564
312565,NJ,"RENAL CENTER OF SEWELL, LLC",SEWELL,For Profit,3,1043235948,DAVITA,Hemodialysis and Peritoneal Dialysis,312565
312566,NJ,VINELAND DIALYSIS,VINELAND,For Profit,3,1972047918,DAVITA,Hemodialysis and Peritoneal Dialysis,312566
312567,NJ,NEPTUNE DIALYSIS CENTER,NEPTUNE,For Profit,3,1063446912,DAVITA,Hemodialysis,312567
312568,NJ,RENEX DIALYSIS CLINIC OF EAST ORANGE,EAST ORANGE,For Profit,3,1942304720,FRESENIUS MEDICAL CARE,Hemodialysis,312568
312569,NJ,MIDDLETOWN DIALYSIS CENTER,RED BANK,For Profit,3,1427082361,DAVITA,Hemodialysis,312569
312570,NJ,RENAL CENTER OF NEWARK,NEWARK,For Profit,3,1275644320,INDEPENDENT,Hemodialysis and Peritoneal Dialysis,312570
312571,NJ,RENAL CENTER OF TRENTON,TRENTON,For Profit,3,1699721993,DAVITA,Hemodialysis and Peritoneal Dialysis,312571
312572,NJ,"RENAL CENTER OF NEWTON, LLC",NEWTON,For Profit,3,1093753543,DAVITA,Hemodialysis and Peritoneal Dialysis,312572
312573,NJ,FRESENIUS MEDICAL CARE BERGEN RENAL CARE CENTER,TEANECK,For Profit,3,1639290737,FRESENIUS MEDICAL CARE,Hemodialysis,312573
312574,NJ,SOMERSET DIALYSIS CENTER,SOMERSET,For Profit,3,1598799512,DAVITA,Hemodialysis and Peritoneal Dialysis,312574
312575,NJ,LIBERTY DIALYSIS-BERLIN,BERLIN,For Profit,3,1578678165,FRESENIUS MEDICAL CARE,Hemodialysis,312575
312576,NJ,SAINT BARNABAS RCG DIALYSIS CENTER-LIVINGSTON,LIVINGSTON,For Profit,3,1700981081,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312576
312578,NJ,NNA-ELIZABETH,ELIZABETH,For Profit,3,1851495634,FRESENIUS MEDICAL CARE,Hemodialysis,312578
312579,NJ,RCG - CAPE MAY,CAPE MAY COURT HOUSE,For Profit,3,1760586549,FRESENIUS MEDICAL CARE,Hemodialysis,312579
312580,NJ,ALARIS HEALTH DIALYSIS AT HAMILTON PARK,JERSEY CITY,For Profit,3,1255338455,INDEPENDENT,Hemodialysis,312580
312581,NJ,PARKSIDE DIALYSIS,NEWARK,For Profit,3,1104806785,DAVITA,Hemodialysis,312581
312582,NJ,RCG WHITING,WHITING,For Profit,3,1295839074,FRESENIUS MEDICAL CARE,Hemodialysis,312582
312583,NJ,PHYSICIANS DIALYSIS SOMERVILLE,SOMERVILLE,For Profit,3,1326590548,PHYSICIANS DIALYSIS,Hemodialysis and Peritoneal Dialysis,312583
312584,NJ,WILLINGBORO DIALYSIS,WILLINGBORO,For Profit,3,1346270782,DAVITA,Hemodialysis,312584
312585,NJ,FRESENIUS MEDICAL CARE WINSLOW TOWNSHIP,SICKLERVILLE,For Profit,3,1568698041,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312585
312586,NJ,RENAL CARE GROUP MAPLEWOOD,MAPLEWOOD,For Profit,3,1902848708,FRESENIUS MEDICAL CARE,Hemodialysis,312586
312587,NJ,HILLSIDE DIALYSIS,HILLSIDE,For Profit,3,1366461527,DAVITA,Hemodialysis and Peritoneal Dialysis,312587
312588,NJ,RCG EGG HARBOR TOWNSHIP,EGG HARBOR TOWNSHIP,For Profit,3,1962444786,FRESENIUS MEDICAL CARE,Hemodialysis,312588
312589,NJ,PHYSICIANS DIALYSIS HACKETTSTOWN,HACKETTSTOWN,For Profit,3,1588116701,PHYSICIANS DIALYSIS,Hemodialysis and Peritoneal Dialysis,312589
312590,NJ,MARLTON DIALYSIS,MARLTON,For Profit,3,1588795843,DAVITA,Hemodialysis and Peritoneal Dialysis,312590
312591,NJ,FRESENIUS KIDNEY CARE HAMILTON HOME,HAMILTON,For Profit,3,1821651381,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312591
312592,NJ,LIBERTY DIALYSIS RUNNEMEDE,RUNNEMEDE,For Profit,3,1487849337,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312592
312593,NJ,PENNSAUKEN DIALYSIS CENTER,PENNSAUKEN,For Profit,3,1730352329,DAVITA,Hemodialysis,312593
312594,NJ,LOURDES INNOVA DIALYSIS,MOUNT LAUREL,For Profit,3,1134373905,DAVITA,Hemodialysis,312594
312595,NJ,MADISON DIALYSIS CENTER OF MATAWAN,MATAWAN,Non-profit,3,1558781781,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312595
312596,NJ,FRESENIUS MEDICAL CARE FAIRVIEW,FAIRVIEW,For Profit,3,1174775050,FRESENIUS MEDICAL CARE,Hemodialysis,312596
312597,NJ,ST JOSEPH'S WAYNE DIALYSIS,WAYNE,For Profit,3,1407183940,DAVITA,Hemodialysis,312597
312598,NJ,FRESENIUS MEDICAL CARE IRONBOUND,NEWARK,For Profit,3,1619299500,FRESENIUS MEDICAL CARE,Hemodialysis,312598
312599,NJ,MILLVILLE DIALYSIS,MILLVILLE,For Profit,3,1255875290,DAVITA,Hemodialysis,312599
312600,NJ,DIALYSIS CLINIC INC MONROE,MONROE,Non-profit,3,1508098955,"DIALYSIS CLINIC, INC.",Hemodialysis and Peritoneal Dialysis,312600
312602,NJ,LIBERTY DIALYSIS LINWOOD,LINWOOD,For Profit,3,1740428507,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312602
312603,NJ,LIBERTY DIALYSIS HAMMONTON,HAMMONTON,For Profit,3,1992967657,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312603
312604,NJ,PHYSICIANS DIALYSIS LAWRENCEVILLE,LAWRENCEVILLE,For Profit,3,1578015798,PHYSICIANS DIALYSIS,Hemodialysis,312604
312605,NJ,CRRT AT WATER'S EDGE,TRENTON,For Profit,3,1184943060,INDEPENDENT,Hemodialysis,312605
312606,NJ,WOODLAND PARK DIALYSIS CENTER,WOODLAND PARK,For Profit,3,1942517073,AMERICAN RENAL ASSOCIATES,Hemodialysis and Peritoneal Dialysis,312606
312607,NJ,DURHAM CORNERS DIALYSIS,SOUTH PLAINFIELD,For Profit,3,1871801589,DAVITA,Hemodialysis and Peritoneal Dialysis,312607
312608,NJ,FRESENIUS MEDICAL CARE EAST MORRIS LLC,MORRISTOWN,For Profit,3,1639482276,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312608
312609,NJ,FRESENIUS MEDICAL CARE EDISON,EDISON,For Profit,3,1417250499,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312609
312610,NJ,PRINCETON JUNCTION DIALYSIS,PRINCETON JUNCTION,For Profit,3,1992011662,DAVITA,Hemodialysis and Peritoneal Dialysis,312610
312611,NJ,FRESENIUS MEDICAL CARE POMONA,GALLOWAY,For Profit,3,1184916629,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312611
312612,NJ,FRESENIUS MEDICAL CARE LINDEN,LINDEN,For Profit,3,1649562166,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312612
312613,NJ,ST JOSEPH'S SJRMC DIALYSIS,PATERSON,For Profit,3,1639447105,DAVITA,Hemodialysis,312613
312614,NJ,ST JOSEPH'S PATERSON DIALYSIS,PATERSON,For Profit,3,1871862730,DAVITA,Hemodialysis and Peritoneal Dialysis,312614
312615,NJ,HACKENSACK DIALYSIS,MAYWOOD,For Profit,3,1932477130,DAVITA,Hemodialysis and Peritoneal Dialysis,312615
312616,NJ,FAIR LAWN DIALYSIS,FAIR LAWN,For Profit,3,1477808830,DAVITA,Hemodialysis,312616
312617,NJ,LOURDES MT LAUREL DIALYSIS,MOUNT LAUREL,For Profit,3,1760732408,DAVITA,Hemodialysis,312617
312618,NJ,HOLY NAME RENAL CARE CENTER,TEANECK,For Profit,3,1902161060,FRESENIUS MEDICAL CARE,Hemodialysis,312618
312619,NJ,FRESENIUS MEDICAL CARE NORTH MONTCLAIR,MONTCLAIR,For Profit,3,1326303090,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312619
312620,NJ,FRESENIUS MEDICAL CARE PARAMUS,PARAMUS,For Profit,3,1760731079,FRESENIUS MEDICAL CARE,Hemodialysis,312620
312621,NJ,NEW BRUNSWICK DIALYSIS,NEW BRUNSWICK,For Profit,3,1194009274,DAVITA,Hemodialysis and Peritoneal Dialysis,312621
312622,NJ,LOURDES CAMDEN DIALYSIS,CAMDEN,For Profit,3,1891044756,DAVITA,Hemodialysis and Peritoneal Dialysis,312622
312623,NJ,RENAL CENTER OF SUCCASUNNA,SUCCASUNNA,For Profit,3,1952654170,DAVITA,Hemodialysis,312623
312624,NJ,RENAL CENTER OF MORRISTOWN,MORRISTOWN,For Profit,3,1881947000,RENAL VENTURES MANAGEMENT,Hemodialysis and Peritoneal Dialysis,312624
312625,NJ,FRESENIUS MEDICAL CARE NORTH CAPE MAY,CAPE MAY,For Profit,3,1407199441,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312625
312626,NJ,FRESENIUS MEDICAL CARE HACKENSACK,HACKENSACK,For Profit,3,1528401833,FRESENIUS MEDICAL CARE,Hemodialysis,312626
312627,NJ,ARA GREAT FALLS DIALYSIS,PATERSON,For Profit,3,1902147051,AMERICAN RENAL ASSOCIATES,Hemodialysis,312627
312628,NJ,FRESENIUS KIDNEY CARE SHORE,NORTHFIELD,For Profit,3,1568976553,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312628
312629,NJ,WOODBRIDGE DIALYSIS CENTER,WOODBRIDGE,For Profit,3,1093054629,DAVITA,Hemodialysis and Peritoneal Dialysis,312629
312630,NJ,DIALYSIS CENTER OF WEST ORANGE,WEST ORANGE,For Profit,3,1235577305,AMERICAN RENAL ASSOCIATES,Hemodialysis and Peritoneal Dialysis,312630
312631,NJ,RENAL CENTER OF ENGLEWOOD,ENGLEWOOD,For Profit,3,1063858751,DAVITA,Peritoneal Dialysis,312631
312632,NJ,TETERBORO DIALYSIS,TETERBORO,For Profit,3,1902144801,DAVITA,Hemodialysis and Peritoneal Dialysis,312632
312633,NJ,NORTH HALEDON DIALYSIS,HALEDON,For Profit,3,1215275615,DAVITA,Hemodialysis and Peritoneal Dialysis,312633
312634,NJ,FRESENIUS MEDICAL CARE TOMS RIVER,TOMS RIVER,For Profit,3,1508298308,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312634
312635,NJ,FRESENIUS MEDICAL CARE NORTH JERSEY CITY,JERSEY CITY,For Profit,3,1952894586,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312635
312636,NJ,WEST ORANGE DIALYSIS,WEST ORANGE,For Profit,3,1295070811,DAVITA,Hemodialysis and Peritoneal Dialysis,312636
312637,NJ,RADBURN DIALYSIS,FAIR LAWN,For Profit,3,1104258029,DAVITA,Hemodialysis and Peritoneal Dialysis,312637
312638,NJ,EAST BRUNSWICK DIALYSIS CENTER,EAST BRUNSWICK,For Profit,3,1841625100,DAVITA,Hemodialysis and Peritoneal Dialysis,312638
312639,NJ,BURLINGTON DIALYSIS CENTER,BURLINGTON,For Profit,3,1518392588,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312639
312640,NJ,FRESENIUS MEDICAL CARE SWEDESBORO,SWEDESBORO,For Profit,3,1962830133,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312640
312641,NJ,FRESENIUS MEDICAL CARE DEPTFORD,DEPTFORD,For Profit,3,1518395789,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312641
312642,NJ,FRESENIUS MEDICAL CARE WEST ESSEX,LIVINGSTON,For Profit,3,1295159770,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312642
312643,NJ,EAST PATERSON DIALYSIS,PATERSON,For Profit,3,1174954234,DAVITA,Hemodialysis,312643
312644,NJ,MAIN STREET DIALYSIS,LUMBERTON,For Profit,3,1013337302,DAVITA,Hemodialysis,312644
312645,NJ,MILLBURN DIALYSIS CENTER,MILLBURN,For Profit,3,1972928851,DAVITA,Hemodialysis and Peritoneal Dialysis,312645
312646,NJ,WALL TOWNSHIP HOME TRAINING CENTER,WALL TOWNSHIP,For Profit,3,1609289230,DAVITA,Hemodialysis and Peritoneal Dialysis,312646
312647,NJ,GARDEN STATE KIDNEY CENTER,WOODBRIDGE,For Profit,3,1558775536,AMERICAN RENAL ASSOCIATES,Hemodialysis and Peritoneal Dialysis,312647
312648,NJ,DIALYSIS AT DEBORAH,BROWNS MILLS,For Profit,3,1841618907,DAVITA,Hemodialysis and Peritoneal Dialysis,312648
312649,NJ,MATAWAN DIALYSIS,MATAWAN,For Profit,3,1023424637,DAVITA,Hemodialysis and Peritoneal Dialysis,312649
312650,NJ,"FRESENIUS MEDICAL CARE CENTER UNION CITY HOME, LL",UNION CITY,For Profit,3,1598162455,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312650
312651,NJ,ATLANTIC COUNTY DIALYSIS,PLEASANTVILLE,For Profit,3,1598162133,DAVITA,Hemodialysis and Peritoneal Dialysis,312651
312652,NJ,DIALYSIS PALISADES MEDICAL CENTER,NORTH BERGEN,For Profit,3,1144613183,DAVITA,Hemodialysis and Peritoneal Dialysis,312652
312653,NJ,JERSEY CITY GRAND HOME DIALYSIS,JERSEY CITY,For Profit,3,1619361136,DAVITA,Hemodialysis and Peritoneal Dialysis,312653
312654,NJ,METUCHEN DIALYSIS,METUCHEN,For Profit,3,1548652167,DAVITA,Hemodialysis and Peritoneal Dialysis,312654
312655,NJ,MONROE TOWNSHIP DIALYSIS,MONROE TOWNSHIP,For Profit,3,1407243751,DAVITA,Hemodialysis and Peritoneal Dialysis,312655
312656,NJ,FRESENIUS MEDICAL CARE DOVER,DOVER,For Profit,3,1275918609,FRESENIUS MEDICAL CARE,Hemodialysis,312656
312657,NJ,RENAL CENTER OF HAMILTON,TRENTON,For Profit,3,1033590849,DAVITA,Hemodialysis and Peritoneal Dialysis,312657
312658,NJ,MERIDIAN-FRESENIUS DIALYSIS AT NEPTUNE,NEPTUNE,For Profit,3,1316307853,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312658
312659,NJ,MERIDIAN-FRESENIUS DIALYSIS AT BRICK,BRICK,For Profit,3,1003275322,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,"310052,312326,312659"
312660,NJ,MERIDIAN FRESENIUS DIALYSIS RED BANK,RED BANK,For Profit,3,1538528856,FRESENIUS MEDICAL CARE,Hemodialysis,"310034,312325,312660"
312661,NJ,OCEAN COUNTY DIALYSIS CENTER,TOMS RIVER,For Profit,3,1083086029,DAVITA,Hemodialysis and Peritoneal Dialysis,312661
312662,NJ,"NXSTAGE NEWARK, LLC",WEST ORANGE,For Profit,3,1407216096,INDEPENDENT,Unavailable,312662
312663,NJ,"CLIFTON DIALYSIS CENTER, LLC",CLIFTON,For Profit,3,1902265028,AMERICAN RENAL ASSOCIATES,Hemodialysis,312663
312664,NJ,FRESENIUS MEDICAL CARE VINELAND,VINELAND,For Profit,3,1992178438,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312664
312665,NJ,"US RENAL CARE, MARLTON DIALYSIS",MARLTON,For Profit,3,1447707666,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,312665
312666,NJ,FRESENIUS MEDICAL CARE PISCATAWAY,SOMERSET,For Profit,3,1366813701,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312666
312667,NJ,PLAINSBORO DIALYSIS,PLAINSBORO,For Profit,3,1225508088,INDEPENDENT,Hemodialysis,312667
312668,NJ,DIALYZE DIRECT NJ,NEPTUNE,For Profit,3,1306250659,INDEPENDENT,Hemodialysis,312668
312669,NJ,RAHWAY DIALYSIS,RAHWAY,For Profit,3,1497113880,DAVITA,Hemodialysis and Peritoneal Dialysis,312669
312670,NJ,LYNDHURST DIALYSIS,LYNDHURST,For Profit,3,1366996555,DAVITA,Hemodialysis and Peritoneal Dialysis,312670
312671,NJ,JERSEY CITY SUMMIT DIALYSIS,JERSEY CITY,For Profit,3,1235504101,DAVITA,Hemodialysis and Peritoneal Dialysis,312671
312672,NJ,HILLSBOROUGH DIALYSIS CENTER,HILLSBOROUGH,For Profit,3,1952761181,DAVITA,Hemodialysis and Peritoneal Dialysis,312672
312673,NJ,BRIDGETON DIALYSIS,BRIDGETON,For Profit,3,1639613649,DAVITA,Hemodialysis,312673
312674,NJ,U S RENAL CARE VOORHEES DIALYSIS,VOORHEES,For Profit,3,1710428263,"US RENAL CARE, INC.",Hemodialysis,312674
312675,NJ,BROOKLAWN DIALYSIS,GLOUCESTER CITY,For Profit,3,1154789659,DAVITA,Hemodialysis and Peritoneal Dialysis,312675
312676,NJ,ALARIS HEALTH DIALYSIS AT ESSEX,IRVINGTON,For Profit,3,1134665805,INDEPENDENT,Hemodialysis,312676
312677,NJ,US RENAL CARE PENNS GROVE DIALYSIS,CARNEYS POINT,For Profit,3,1366983819,"US RENAL CARE, INC.",Hemodialysis,312677
312678,NJ,BELLEVILLE KIDNEY CLINIC (THE),BELLEVILLE,For Profit,3,1063860724,INDEPENDENT,Hemodialysis,312678
312679,NJ,JACKSON TOWNSHIP DIALYSIS,JACKSON,For Profit,3,1902346851,DAVITA,Hemodialysis and Peritoneal Dialysis,312679
312680,NJ,HAMILTON STREET DIALYSIS,SOMERSET,For Profit,3,1124568563,DAVITA,Hemodialysis and Peritoneal Dialysis,312680
312681,NJ,RENAL CENTER OF MONROE,MONROE TOWNSHIP,For Profit,3,1174904643,DAVITA,Hemodialysis and Peritoneal Dialysis,312681
312682,NJ,FRESENIUS KIDNEY CARE MARLTON,MARLTON,For Profit,3,1316482946,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,312682
312683,NJ,IRVINGTON DIALYSIS,IRVINGTON,For Profit,3,1689176141,DAVITA,Hemodialysis and Peritoneal Dialysis,312683
312684,NJ,FRANKLIN PARK DIALYSIS,FRANKLIN PARK,For Profit,3,1588178164,DAVITA,Hemodialysis and Peritoneal Dialysis,312684
312685,NJ,MERCHANTVILLE DIALYSIS,PENNSAUKEN,For Profit,3,1194230441,DAVITA,Hemodialysis,312685
312686,NJ,FRESENIUS KIDNEY CARE BELLEVILLE,BELLEVILLE,For Profit,3,1326558529,FRESENIUS MEDICAL CARE,Hemodialysis,312686
312687,NJ,FRESENIUS KIDNEY CARE BAYONNE,BAYONNE,For Profit,3,1184117798,FRESENIUS MEDICAL CARE,Hemodialysis,312687
312688,NJ,FRESENIUS KIDNEY CARE BOARDWALK,ATLANTIC CITY,For Profit,3,1780181008,FRESENIUS MEDICAL CARE,Hemodialysis,312688
312689,NJ,FRESENIUS KIDNEY CARE SECAUCUS,SECAUCUS,For Profit,3,1144720152,FRESENIUS MEDICAL CARE,Hemodialysis,312689
312690,NJ,DIALYSIS CENTER OF EAST ORANGE,EAST ORANGE,For Profit,3,1629564653,AMERICAN RENAL ASSOCIATES,Hemodialysis,312690
312691,NJ,PARSIPPANY DIALYSIS,PARSIPPANY,For Profit,3,1114484367,DAVITA,Hemodialysis and Peritoneal Dialysis,312691
