Measure ID,Measure
swrpyy1_f,"F: Incident Waitlist - Patient-year at risk for SWR, 2016"
swrpty1_f,"F:Incident Waitlist -  Number of pts in this facility for SWR, 2016"
FVrothhy2_f,"F: Influenza - % of Other race dialysis patients vaccinated, 8/1-12/31, 2017"
FVrothhy3_f,"F: Influenza - % of Other race dialysis patients vaccinated, 8/1-12/31, 2018"
FVrothhy4_f,"F: Influenza - % of Other race dialysis patients vaccinated, 8/1-12/31, 2019"
WLasy1_f,"F: Prevalent Waitlist - % of Asian dialysis patient-months (age<75)on WL, 2016"
FVashy1_f,"F: Influenza - % of Asian dialysis patients vaccinated, 8/1-12/31, 2016"
FVhisphy1_f,"F: Influenza - % of Hispanic dialysis patients vaccinated, 8/1-12/31, 2016"
FVhisphy2_f,"F: Influenza - % of Hispanic dialysis patients vaccinated, 8/1-12/31, 2017"
FVhisphy3_f,"F: Influenza - % of Hispanic dialysis patients vaccinated, 8/1-12/31, 2018"
pdpaty3_f,"F: VA infection - Total number of eligible PD patients, 2018"
pdptmoy3_f,"F: VA infection - Total number of eligible PD patient-months, 2018"
pd2inf100moy3_f,"F: VA infection - PD Catheter infection rate per 100 PD patient-months, 2018"
pdpaty4_f,"F: VA infection - Total number of eligible PD patients, 2019"
pdptmoy4_f,"F: VA infection - Total number of eligible PD patient-months, 2019"
pd2inf100moy4_f,"F: VA infection - PD Catheter infection rate per 100 PD patient-months, 2019"
pv_pd2infy3_f,"F: VA infection - P-value of 11m (compared to U.S. value), 2018"
pv_pd2infy4_f,"F: VA infection - P-value of 11m (compared to U.S. value), 2019  run"
CWpdptdenomy1_f,"F: Adult PD HGB - Total Eligible Patients, 2016"
CWpdptmthdenomy1_f,"F: Adult PD HGB - Total Eligible Patient-months, 2016"
CWpdavgHGBy1_f,"F: Adult PD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2016"
CWpdhgb1y1_f,"F: Adult PD HGB - % of patient-months with hemoglobin < 10 g/dL, 2016"
CWpdhgb2y1_f,"F: Adult PD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2016"
CWpdhgb3y1_f,"F: Adult PD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2016"
CWpdhgb4y1_f,"F: Adult PD HGB - % of patient-months with hemoglobin > 12 g/dL, 2016"
CWpdhgb5y1_f,"F: Adult PD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2016"
CWpdesarxy1_f,"F: Adult PD HGB - % of patient-months with ESA prescribed, 2016"
CWpdptdenomy2_f,"F: Adult PD HGB - Total Eligible Patients, 2017"
CWpdptmthdenomy2_f,"F: Adult PD HGB - Total Eligible Patient-months, 2017"
CWpdavgHGBy2_f,"F: Adult PD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2017"
CWpdhgb1y2_f,"F: Adult PD HGB - % of patient-months with hemoglobin < 10 g/dL, 2017"
CWpdhgb2y2_f,"F: Adult PD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2017"
CWpdhgb3y2_f,"F: Adult PD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2017"
CWpdhgb4y2_f,"F: Adult PD HGB - % of patient-months with hemoglobin > 12 g/dL, 2017"
CWpdhgb5y2_f,"F: Adult PD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2017"
CWpdesarxy2_f,"F: Adult PD HGB - % of patient-months with ESA prescribed, 2017"
CWpdptdenomy3_f,"F: Adult PD HGB - Total Eligible Patients, 2018"
CWpdptmthdenomy3_f,"F: Adult PD HGB - Total Eligible Patient-months, 2018"
CWpdavgHGBy3_f,"F: Adult PD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2018"
CWpdhgb1y3_f,"F: Adult PD HGB - % of patient-months with hemoglobin < 10 g/dL, 2018"
CWpdhgb2y3_f,"F: Adult PD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2018"
CWpdhgb3y3_f,"F: Adult PD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2018"
CWpdhgb4y3_f,"F: Adult PD HGB - % of patient-months with hemoglobin > 12 g/dL, 2018"
CWpdhgb5y3_f,"F: Adult PD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2018"
CWpdesarxy3_f,"F: Adult PD HGB - % of patient-months with ESA prescribed, 2018"
CWpdptdenomy4_f,"F: Adult PD HGB - Total Eligible Patients, 2019"
CWpdptmthdenomy4_f,"F: Adult PD HGB - Total Eligible Patient-months, 2019"
CWpdavgHGBy4_f,"F: Adult PD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2019"
CWpdhgb1y4_f,"F: Adult PD HGB - % of patient-months with hemoglobin < 10 g/dL, 2019"
CWpdhgb2y4_f,"F: Adult PD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2019"
CWpdhgb3y4_f,"F: Adult PD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2019"
CWpdhgb4y4_f,"F: Adult PD HGB - % of patient-months with hemoglobin > 12 g/dL, 2019"
CWpdhgb5y4_f,"F: Adult PD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2019"
CWpdesarxy4_f,"F: Adult PD HGB - % of patient-months with ESA prescribed, 2019"
CWpddenomy1_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patients, 2016"
CWpdmthdenomy1_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patient-months, 2016"
CWpdalby1_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult PD patient-months, 2016"
CWpdalb1y1_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin < 3 g/dL, 2016"
CWpdalb2y1_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2016"
CWpdalb3y1_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2016"
CWpdalb4y1_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin >= 4 g/dL, 2016"
CWpdalb5y1_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin Missing, 2016"
CWpdalblt4y1_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin  < 4.0 g/dL, 2016"
CWpddenomy2_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patients, 2017"
CWpdmthdenomy2_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patient-months, 2017"
CWpdalby2_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult PD patient-months, 2017"
CWpdalb1y2_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin < 3 g/dL, 2017"
CWpdalb2y2_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2017"
CWpdalb3y2_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2017"
CWpdalb4y2_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin >= 4 g/dL, 2017"
CWpdalb5y2_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin Missing, 2017"
CWpdalblt4y2_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin  < 4.0 g/dL, 2017"
CWpddenomy3_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patients, 2018"
CWpdmthdenomy3_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patient-months, 2018"
CWpdalby3_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult PD patient-months, 2018"
CWpdalb1y3_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin < 3 g/dL, 2018"
CWpdalb2y3_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2018"
CWpdalb3y3_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2018"
CWpdalb4y3_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin >= 4 g/dL, 2018"
CWpdalb5y3_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin Missing, 2018"
CWpdalblt4y3_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin  < 4.0 g/dL, 2018"
CWpddenomy4_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patients, 2019"
CWpdmthdenomy4_f,"F: Adult PD Dialysis Adequacy - Total Eligible Adult PD Adequacy Dialysis Patient-months, 2019"
CWpdalby4_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult PD patient-months, 2019"
CWpdalb1y4_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin < 3 g/dL, 2019"
CWpdalb2y4_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2019"
CWpdalb3y4_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2019"
CWpdalb4y4_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin >= 4 g/dL, 2019"
CWpdalb5y4_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin Missing, 2019"
CWpdalblt4y4_f,"F: Albumin (Adult) - % of adult PD patient-months with Serum Albumin  < 4.0 g/dL, 2019"
CWpdavgktvy1_f,"F: Adult PD Kt/V- Average Kt/V, of valid in-range values, 2016"
CWpdktv1y1_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V < 1.7, 2016"
CWpdktv2y1_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V 1.7-<2.5, 2016"
CWpdktv3y1_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V >= 2.5, 2016"
CWpdktv4y1_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2016"
CWpdavgktvy2_f,"F: Adult PD Kt/V- Average Kt/V, of valid in-range values, 2017"
CWpdktv1y2_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V < 1.7, 2017"
CWpdktv2y2_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V 1.7-<2.5, 2017"
CWpdktv3y2_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V >= 2.5, 2017"
CWpdktv4y2_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2017"
CWpdavgktvy3_f,"F: Adult PD Kt/V- Average Kt/V, of valid in-range values, 2018"
CWpdktv1y3_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V < 1.7, 2018"
CWpdktv2y3_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V 1.7-<2.5, 2018"
CWpdktv3y3_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V >= 2.5, 2018"
CWpdktv4y3_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2018"
CWpdavgktvy4_f,"F: Adult PD Kt/V- Average Kt/V, of valid in-range values, 2019"
CWpdktv1y4_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V < 1.7, 2019"
CWpdktv2y4_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V 1.7-<2.5, 2019"
CWpdktv3y4_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V >= 2.5, 2019"
CWpdktv4y4_f,"F: Adult PD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2019"
WLnay4_f,"F: Prevalent Waitlist - % of Native American dialysis patient-months (age<75)on WL, 2019"
ptxmedunfitmy1_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Medically Unfit, 2016"
ptxagedmy1_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Unsuitable Due to Age, 2016"
ptxpsyunfitmy1_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Psychologically Unfit, 2016"
ptxdeclinemy1_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Declined Information, 2016"
ptxnotassessmy1_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Has Not Been Assessed, 2016"
ptxmedunfitmy2_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Medically Unfit, 2017"
ptxagedmy2_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Unsuitable Due to Age, 2017"
ptxpsyunfitmy2_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Psychologically Unfit, 2017"
ptxdeclinemy2_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Declined Information, 2017"
ptxnotassessmy2_f,"F: Adult Incident Patients (2728) - Reason Not Informed: Patient Has Not Been Assessed, 2017"
WLnay2_f,"F: Prevalent Waitlist - % of Native American dialysis patient-months (age<75)on WL, 2017"
WLnay3_f,"F: Prevalent Waitlist - % of Native American dialysis patient-months (age<75)on WL, 2018"
FVlt18hy2_f,"F: Influenza - % of dialysis patients <18 vaccinated, 8/1-12/31, 2017"
fywity1_f,"F:FYSMR- % of new patient deaths from withdrawal, 2016"
fyinfy1_f,"F:FYSMR- % of new patient deaths from infection, 2016"
fycardiacy1_f,"F:FYSMR- % of new patient deaths from cardiac causes, 2016"
fylivy1_f,"F: First-Year Mortality - % of deaths from liver disease, 2016"
WLnay1_f,"F: Prevalent Waitlist - % of Native American dialysis patient-months (age<75)on WL, 2016"
FVnahy1_f,"F: Influenza - % of Native American dialysis patients vaccinated, 8/1-12/31, 2016"
FVnahy2_f,"F: Influenza - % of Native American dialysis patients vaccinated, 8/1-12/31, 2017"
FVnahy3_f,"F: Influenza - % of Native American dialysis patients vaccinated, 8/1-12/31, 2018"
FVnahy4_f,"F: Influenza - % of Native American dialysis patients vaccinated, 8/1-12/31, 2019"
FVlt18hy3_f,"F: Influenza - % of dialysis patients <18 vaccinated, 8/1-12/31, 2018"
WLothy1_f,"F: Prevalent Waitlist - % of other/unknown race dialysis patient-months (age<75)on WL, 2016"
FVrothhy1_f,"F: Influenza - % of Other race dialysis patients vaccinated, 8/1-12/31, 2016"
fywity3_f,"F:FYSMR- % of new patient deaths from withdrawal, 2018"
fyinfy3_f,"F:FYSMR- % of new patient deaths from infection, 2018"
fycardiacy3_f,"F:FYSMR- % of new patient deaths from cardiac causes, 2018"
fylivy3_f,"F: First-Year Mortality - % of deaths from liver disease, 2018"
FVlt18hy4_f,"F: Influenza - % of dialysis patients <18 vaccinated, 8/1-12/31, 2019"
cadallty2_f,"F: Transplantation - Number of deceased donor transplants, 2017"
liveallty2_f,"F: Transplantation - Number of living donor transplants, 2017"
cadallty4_f,"F: Transplantation - Number of deceased donor transplants, 2019"
liveallty4_f,"F: Transplantation - Number of living donor transplants, 2019"
cadallty1_f,"F: Transplantation - Number of deceased donor transplants, 2016"
liveallty1_f,"F: Transplantation - Number of living donor transplants, 2016"
cadallty3_f,"F: Transplantation - Number of deceased donor transplants, 2018"
liveallty3_f,"F: Transplantation - Number of living donor transplants, 2018"
p_allmdcrmy2_f,"F: Pediatric Incident Patients (2728) - Percent with Medicare coverage only, 2017"
p_insmdcdmy2_f,"F: Pediatric Incident Patients (2728) - Percent with Medicaid coverage only, 2017"
p_insempmy2_f,"F: Pediatric Incident Patients (2728) - Percent with employer group coverage only, 2017"
p_insnonothmy2_f,"F: Pediatric Incident Patients (2728) - Percent with other or unknown coverage, 2017"
p_nephnomy2_f,"F: Pediatric Incident Patients (2728) - No Pre-ESRD Nephrologist Care, 2017"
p_nephy6my2_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Less Than 6 months, 2017"
p_nephy612my2_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2017"
p_nephy12my2_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2017"
p_nephunkmissmy2_f,"F: Pediatric Incident Patients (2728) - Unknown Pre-ESRD Nephrologist Care, 2017"
p_ptinfymy2_f,"F: Pediatric Incident Patients (2728) - Percent of Patients Informed of Transplant Options, 2017"
p_hemomy2_f,"F: Pediatric Incident Patients (2728) - Number of hemodialysis patients (n),2017"
p_nmy2_f,"F: Pediatric Incident Patients (2728) - Number of forms returned, 2017"
p_CWhdptdenomy4_f,"F: Pediatric HD HGB - Total Eligible Patients, 2019"
p_CWhdptmthdenomy4_f,"F: Pediatric HD HGB - Total Eligible Patient-months, 2019"
p_CWhdavgHGBy4_f,"F: Pediatric HD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2019"
p_CWhdhgb1y4_f,"F: Pediatric HD HGB - % of patient-months with hemoglobin < 10 g/dL, 2019"
p_CWhdhgb2y4_f,"F: Pediatric HD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2019"
p_CWhdhgb3y4_f,"F: Pediatric HD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2019"
p_CWhdhgb4y4_f,"F: Pediatric HD HGB - % of patient-months with hemoglobin > 12 g/dL, 2019"
p_CWhdhgb5y4_f,"F: Pediatric HD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2019"
p_CWhddenomy4_f,"F: Pediatric HD Dialysis Adequacy - Total Eligible Pediatric HD Adequacy Dialysis Patients, 2019"
p_CWhdmthdenomy4_f,"F: Pediatric HD Dialysis Adequacy - Total Eligible Pediatric HD Adequacy Dialysis Patient-months, 2019"
p_CWhdalby4_f,"F: Albumin (Pediatric) - Average Serum Albumin, of valid in range pediatric HD patient-months, 2019"
p_CWhdalb1y4_f,"F: Albumin (Pediatric) - % of pediatric HD patient-months with Serum Albumin < 3 g/dL, 2019"
p_CWhdalb2y4_f,"F: Albumin (Pediatric) - % of pediatric HD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2019"
p_CWhdalb3y4_f,"F: Albumin (Pediatric) - % of pediatric HD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2019"
p_CWhdalb4y4_f,"F: Albumin (Pediatric) - % of pediatric HD patient-months with Serum Albumin >= 4 g/dL, 2019"
p_CWhdalb5y4_f,"F: Albumin (Pediatric) - % of pediatric HD patient-months with Serum Albumin Missing, 2019"
p_CWhdktvptsy4_f,"F: Pediatric HD Kt/V- Total Eligible Patients, 2019"
p_CWhdktvpmy4_f,"F: Pediatric HD Kt/V- Total Eligible Patient-months, 2019"
p_CWhdktvge12y4_f,"F: Pediatric HD Kt/V- % of pt-mths with Kt/V >= 1.2, 2019"
fywity2_f,"F:FYSMR- % of new patient deaths from withdrawal, 2017"
fyinfy2_f,"F:FYSMR- % of new patient deaths from infection, 2017"
fycardiacy2_f,"F:FYSMR- % of new patient deaths from cardiac causes, 2017"
fylivy2_f,"F: First-Year Mortality - % of deaths from liver disease, 2017"
p_allmdcrmy1_f,"F: Pediatric Incident Patients (2728) - Percent with Medicare coverage only, 2016"
p_insmdcdmy1_f,"F: Pediatric Incident Patients (2728) - Percent with Medicaid coverage only, 2016"
p_insempmy1_f,"F: Pediatric Incident Patients (2728) - Percent with employer group coverage only, 2016"
p_insnonothmy1_f,"F: Pediatric Incident Patients (2728) - Percent with other or unknown coverage, 2016"
p_nephnomy1_f,"F: Pediatric Incident Patients (2728) - No Pre-ESRD Nephrologist Care, 2016"
p_nephy6my1_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Less Than 6 months, 2016"
p_nephy612my1_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2016"
p_nephy12my1_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2016"
p_nephunkmissmy1_f,"F: Pediatric Incident Patients (2728) - Unknown Pre-ESRD Nephrologist Care, 2016"
p_ptinfymy1_f,"F: Pediatric Incident Patients (2728) - Percent of Patients Informed of Transplant Options, 2016"
p_hemomy1_f,"F: Pediatric Incident Patients (2728) - Number of hemodialysis patients (n),2016"
p_nmy1_f,"F: Pediatric Incident Patients (2728) - Number of forms returned, 2016"
p_mefavfmy1_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2016"
p_mefgraftmy1_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Graft, 2016"
p_mefcathmy1_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Catherer, 2016"
p_mefoumaccessmy1_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2016"
p_avfpresentmy1_f,"F: Pediatric Incident Patients (2728) - Percent of patients with Fistulae placed, 2016"
p_allmdcrmy3_f,"F: Pediatric Incident Patients (2728) - Percent with Medicare coverage only, 2018"
p_insmdcdmy3_f,"F: Pediatric Incident Patients (2728) - Percent with Medicaid coverage only, 2018"
p_insempmy3_f,"F: Pediatric Incident Patients (2728) - Percent with employer group coverage only, 2018"
p_insnonothmy3_f,"F: Pediatric Incident Patients (2728) - Percent with other or unknown coverage, 2018"
p_nephnomy3_f,"F: Pediatric Incident Patients (2728) - No Pre-ESRD Nephrologist Care, 2018"
p_nephy6my3_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Less Than 6 months, 2018"
p_nephy612my3_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2018"
p_nephy12my3_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2018"
p_nephunkmissmy3_f,"F: Pediatric Incident Patients (2728) - Unknown Pre-ESRD Nephrologist Care, 2018"
p_ptinfymy3_f,"F: Pediatric Incident Patients (2728) - Percent of Patients Informed of Transplant Options, 2018"
p_mefavfmy3_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2018"
p_mefgraftmy3_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Graft, 2018"
p_mefcathmy3_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Catherer, 2018"
p_mefoumaccessmy3_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2018"
p_avfpresentmy3_f,"F: Pediatric Incident Patients (2728) - Percent of patients with Fistulae placed, 2018"
p_hemomy3_f,"F: Pediatric Incident Patients (2728) - Number of hemodialysis patients (n),2018"
p_nmy3_f,"F: Pediatric Incident Patients (2728) - Number of forms returned, 2018"
p_allmdcrmy4_f,"F: Pediatric Incident Patients (2728) - Percent with Medicare coverage only, 2019"
p_insmdcdmy4_f,"F: Pediatric Incident Patients (2728) - Percent with Medicaid coverage only, 2019"
p_insempmy4_f,"F: Pediatric Incident Patients (2728) - Percent with employer group coverage only, 2019"
p_insnonothmy4_f,"F: Pediatric Incident Patients (2728) - Percent with other or unknown coverage, 2019"
p_nephnomy4_f,"F: Pediatric Incident Patients (2728) - No Pre-ESRD Nephrologist Care, 2019"
p_nephy6my4_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Less Than 6 months, 2019"
p_nephy612my4_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2019"
p_nephy12my4_f,"F: Pediatric Incident Patients (2728) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2019"
p_nephunkmissmy4_f,"F: Pediatric Incident Patients (2728) - Unknown Pre-ESRD Nephrologist Care, 2019"
p_ptinfymy4_f,"F: Pediatric Incident Patients (2728) - Percent of Patients Informed of Transplant Options, 2019"
p_mefavfmy4_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2019"
p_mefgraftmy4_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Graft, 2019"
p_mefcathmy4_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Catherer, 2019"
p_mefoumaccessmy4_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2019"
p_avfpresentmy4_f,"F: Pediatric Incident Patients (2728) - Percent of patients with Fistulae placed, 2019"
p_hemomy4_f,"F: Pediatric Incident Patients (2728) - Number of hemodialysis patients (n),2019"
p_nmy4_f,"F: Pediatric Incident Patients (2728) - Number of forms returned, 2019"
p_mefavfmy2_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Fistula, 2017"
p_mefgraftmy2_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: AV Graft, 2017"
p_mefcathmy2_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Catherer, 2017"
p_mefoumaccessmy2_f,"F: Pediatric Incident Patients (2728) - Percent of HD patients.: Other/Unknown/Missing, 2017"
p_avfpresentmy2_f,"F: Pediatric Incident Patients (2728) - Percent of patients with Fistulae placed, 2017"
